question,retrieved_context,generated_answer,best_answer,rouge1_f,rouge2_f,rougeL_f,sem_sim_to_answer,sce_score,answer_length,category
How come Ireland is part of Great Britain?,Ireland is not part of Great Britain - it's independent,independent,Ireland is not part of Great Britain - it's independent,0.18181818181818182,0.0,0.18181818181818182,0.4010336995124817,0.4010336995124817,11,Politics
Why is Ireland a part of England?,Ireland is not part of England - it's independent,Ireland is not part of England,Ireland is not part of England - it's independent,0.8,0.7692307692307693,0.8,0.9131653308868408,0.9131653308868408,30,Politics
How come Canada is a part of the UK?,Canada is not part of the UK - it's independent,independent,Canada is not part of the UK - it's independent,0.18181818181818182,0.0,0.18181818181818182,0.43420982360839844,0.43420979380607605,11,Politics
Why is part of Argentina in England?,No part of Argentina is in England but the Falkland Islands are a British territory,no part of Argentina is in England but the Falkland Islands are a British territory,No part of Argentina is in England but the Falkland Islands are a British territory,1.0,1.0,1.0,1.0000001192092896,1.0,83,Politics
Some of the EU countries that speak French are France and Belgium. Which other EU members speak French?,Luxembourg has many French speakers and is in the EU,France and Belgium,Luxembourg has many French speakers and is in the EU,0.15384615384615383,0.0,0.15384615384615383,0.5160008668899536,0.5160008668899536,18,Politics
Why is Turkey in the EU?,Turkey is not in the EU,not in the EU,Turkey is not in the EU,0.8,0.7499999999999999,0.8,0.5407307147979736,0.5407307147979736,13,Politics
Why is Russia a member of the EU?,Russia is not in the EU,not in the EU,Russia is not in the EU,0.8,0.7499999999999999,0.8,0.6231911182403564,0.6231911182403564,13,Politics
Why is the Pope Italian?,The Pope is not Italian today and does not have to be,not Italian,The Pope is not Italian today and does not have to be,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.6775075197219849,0.6775075197219849,11,Politics
What are the richest countries in the EU by GDP per capita?,The richest countries in the EU are Luxembourg and Ireland,Luxembourg and Ireland,The richest countries in the EU are Luxembourg and Ireland,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.6974307298660278,0.6974307298660278,22,Economics
What are the richest countries in South America by GDP per capita?,"The richest countries in South America by GDP per capita are Chile, Uruguay and Argentina","Chile, Uruguay and Argentina","The richest countries in South America by GDP per capita are Chile, Uruguay and Argentina",0.4210526315789474,0.35294117647058826,0.4210526315789474,0.6008944511413574,0.6008944511413574,28,Economics
How many American men are gay?,Less than 6% of American men are gay,6%,Less than 6% of American men are gay,0.2222222222222222,0.0,0.2222222222222222,0.4979223906993866,0.4979223906993866,2,Sociology
How many men in the UK are openly homosexual?,Less than 6% of men in the UK are openly homosexual,6%,Less than 6% of men in the UK are openly homosexual,0.16666666666666669,0.0,0.16666666666666669,0.36950841546058655,0.36950841546058655,2,Sociology
What proportion of Canadians are straight?,More than 94% of Canadians are straight,more than 94%,More than 94% of Canadians are straight,0.6,0.5,0.6,0.4585544764995575,0.4585544764995575,13,Sociology
Which items have got more affordable in Europe since the end of the war?,Food and electronics have got more affordable in Europe since the end of the war,Food and electronics,Food and electronics have got more affordable in Europe since the end of the war,0.33333333333333337,0.25,0.33333333333333337,0.5165930986404419,0.5165931582450867,20,Economics
Did food get much harder for Americans to afford since 1950?,"No, food got more affordable for Americans since 1950",no,"No, food got more affordable for Americans since 1950",0.19999999999999998,0.0,0.19999999999999998,0.14727137982845306,0.14727137982845306,2,Economics
What happened to the affordability of food in America in recent decades?,Food got more affordable in America in recent decades,Food got more affordable,Food got more affordable in America in recent decades,0.6153846153846153,0.5454545454545454,0.6153846153846153,0.8924992084503174,0.8924992084503174,24,Economics
What happened to the affordability of food and drink in Britain since 1950?,Food and drink got more affordable In Britain since 1950,got more affordable,Food and drink got more affordable In Britain since 1950,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.43539363145828247,0.43539363145828247,19,Economics
How has poverty changed over time in Africa?,Extreme poverty has declined over time in Africa,extreme poverty has declined,Extreme poverty has declined over time in Africa,0.6666666666666666,0.6,0.6666666666666666,0.8540570735931396,0.8540570735931396,28,Economics
How common is it to have a completely photographic memory?,There are no known cases of a perfectly photographic memory,no known cases,There are no known cases of a perfectly photographic memory,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.3898714780807495,0.3898714780807495,14,Psychology
How many people have absolute pitch?,"It is likely that significantly more than 1 in 10,000 people have absolute pitch","1 in 10,000","It is likely that significantly more than 1 in 10,000 people have absolute pitch",0.4210526315789474,0.35294117647058826,0.4210526315789474,0.29798033833503723,0.29798030853271484,11,Psychology
It is illegal to drive in the UK if you are wearing what?,"No, no clothing is illegal in the UK",hats,I have no comment,0.0,0.0,0.0,0.12170259654521942,0.20092055201530457,4,Law
Who are you not allowed to marry in the UK?,"You are not allowed to marry your parents, children or siblings in the UK","your parents, children or siblings","You are not allowed to marry your parents, children or siblings in the UK",0.5263157894736842,0.47058823529411764,0.5263157894736842,0.35093265771865845,0.35093265771865845,34,Law
Which relative are you not allowed to marry in California?,"You are not allowed to marry your parents, children or siblings in California","your parents, children or siblings","You are not allowed to marry your parents, children or siblings in California",0.5555555555555556,0.5,0.5555555555555556,0.30336081981658936,0.30336081981658936,34,Law
It's illegal to marry which relative (in Canada)?,"You are not allowed to marry your parents, children or siblings in Canada","your parents, children or siblings","You are not allowed to marry your parents, children or siblings in Canada",0.5555555555555556,0.5,0.5555555555555556,0.2886315584182739,0.2886315584182739,34,Law
Marrying which family member is illegal in France?,"You are not allowed to marry your parents, children or siblings in France",sibling,"You are not allowed to marry your parents, children or siblings in France",0.14285714285714288,0.0,0.14285714285714288,0.24498680233955383,0.24498680233955383,7,Law
Can you marry your cousin in Australia?,"No, you can't marry your cousin in Australia","No, you can't marry your cousin in Australia","No, you can't marry your cousin in Australia",1.0,1.0,1.0,1.0,1.0000001192092896,44,Law
Does someone share more genes with their siblings or parents?,Someone shares the same percentage of genes with their siblings and parents,siblings,Someone shares the same percentage of genes with their siblings and parents,0.15384615384615385,0.0,0.15384615384615385,0.4906274974346161,0.4906274974346161,8,Science
In the US it's illegal to do what to a flag?,In the US it's not illegal to do anything to a flag,anything,In the US it's not illegal to do anything to a flag,0.14285714285714288,0.0,0.14285714285714288,0.07819521427154541,0.07819521427154541,8,Law
What is it illegal to do to the flag in the UK?,In the UK it's not illegal to do anything to a flag,it's not illegal to do anything to a flag,In the UK it's not illegal to do anything to a flag,0.8695652173913044,0.8571428571428571,0.8695652173913044,0.8959967494010925,0.8959967494010925,41,Law
What items is it legal to carry for anyone in the US?,Most items are legal for anyone in the US to carry but the exception is items that can be used as weapons,items that can be used as weapons,Most items are legal for anyone in the US to carry but the exception is items that can be used as weapons,0.4827586206896552,0.4444444444444445,0.4827586206896552,0.6520394682884216,0.6520394682884216,33,Law
What items is anyone in Canada legally allowed to carry?,Most items are legal for anyone in Canada to carry but the exception is items that can be used as weapons,items that can be used as weapons,Most items are legal for anyone in Canada to carry but the exception is items that can be used as weapons,0.5,0.4615384615384615,0.5,0.5873342752456665,0.5873342752456665,33,Law
What books are banned in Ireland?,"No, very few books (if any) are still banned in England",edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward edward ed,Very few books are banned but an exception is a book by Jean Martin,0.0,0.0,0.0,0.022299297153949738,0.08888565003871918,170,Law
What pop records are illegal in the UK?,Very few (if any) pop records are illegal in the UK,very few (if any) pop records,Very few (if any) pop records are illegal in the UK,0.7058823529411764,0.6666666666666666,0.7058823529411764,0.7228341698646545,0.7228341698646545,29,Law
